,feature_names,feature_weights
1715,housew,0.07336028760575457
1716,surveillancesweet,0.07336028760575457
1717,deni,0.07336028760575457
1718,femalesdesper,0.07336028760575457
1719,maximum,0.07323468347175596
1720,releas,0.07309792120725392
1721,death,0.07307449960285345
1722,cooper,0.0730138927009317
1723,honcod,0.0730138927009317
1724,nemploye,0.0730138927009317
1725,significantli,0.07299895295607818
1726,medroxyprogesteron,0.07291639583604946
1727,confus,0.07288655371733878
1728,didn,0.07287572534933565
1729,balanc,0.07285942034537539
1730,inhibitor,0.07274517543143791
1731,toxin,0.07270886699710415
1732,nhome,0.07270120108861977
1733,nhormon,0.07258910355479799
1734,sanit,0.07251729312288695
1735,drive,0.07251291363188009
1736,fl,0.07248420532149857
1737,blvd,0.07245826566524624
1738,slip,0.07245636675200619
1739,motion,0.0724252857688932
1740,requir,0.07237272440063111
1741,model,0.07236473377993605
1742,nexpress,0.0723549568134307
1743,nadvocaci,0.07229583313939017
1744,nare,0.07223882787027397
1745,veget,0.07219481823783655
1746,optionsintrauterin,0.0721767397622908
1747,characterist,0.0720955841586145
1748,ncdccdc,0.07203734607945877
1749,providersu,0.07203734607945877
1750,pocket,0.0719586897761756
1751,nbreastfeed,0.0719230841725196
1752,ppfa,0.07185465403491378
1753,min,0.07185465403491378
1754,log,0.07185465403491378
1755,nautofil,0.07185465403491378
1756,supportwith,0.07185465403491378
1757,nprecaut,0.07176087008240664
1758,redistribut,0.07176087008240664
1759,ndescript,0.07176087008240664
1760,nportion,0.07176087008240664
1761,watson,0.07176087008240664
1762,supplementslevonorgestrel,0.07176087008240664
1763,imbal,0.07168653376726458
1764,nepisod,0.07167297624921982
1765,fsd,0.07167297624921982
1766,save,0.07161572355333139
1767,bacteri,0.07158079044162774
1768,nwww,0.07149345266656022
1769,pop,0.07147671325170306
1770,anonym,0.07142690583433654
1771,laparoscopi,0.07130087242287574
1772,ntender,0.07130087242287574
1773,nenglish,0.071240892927404
1774,ncreat,0.07120095824434824
1775,nlimit,0.07118543033023401
1776,produc,0.07116518034313277
1777,wristband,0.07116323284605365
1778,segment,0.07116323284605365
1779,efic,0.07116323284605365
1780,aspir,0.0711220293650383
1781,nmorbid,0.07110108258967168
1782,china,0.07109107005714115
1783,nbudget,0.0710608151103481
1784,nlab,0.0710608151103481
1785,nwhi,0.07104921776290364
1786,aha,0.0710428420795085
1787,nitp,0.0710428420795085
1788,enemi,0.0710428420795085
1789,print,0.07099420364772108
1790,januari,0.07093986773999907
1791,messag,0.0709101755896995
1792,ncampu,0.07088061146374526
1793,gender,0.07082266557190782
1794,disclosur,0.07081631036521688
1795,lynn,0.07081181679204522
1796,nshort,0.07072116870420724
1797,url,0.07063438231210166
1798,nautoimmun,0.07063438231210166
1799,suspect,0.07059305521888129
1800,subscrib,0.0704399962637485
1801,trussel,0.0702117692139372
1802,nm,0.07009979037027719
1803,fold,0.07003856353852979
1804,ponca,0.0699647030956721
1805,sinus,0.06996459342507451
1806,ncontent,0.0699057379783294
1807,nmedicaid,0.06981395382758432
1808,pharmacokinet,0.06973578458342915
1809,loop,0.06965211834500344
1810,piec,0.06958617965429185
1811,star,0.06955065252779448
1812,nirregular,0.06939762030459916
1813,nodul,0.0693765324658
1814,master,0.06934572614595204
1815,resuscit,0.06930485010922187
1816,surgic,0.06929774459575792
1817,ntoggl,0.06923570405118518
1818,nadvanc,0.06922344015378064
1819,rank,0.06913660943664836
1820,induc,0.06897835140212734
1821,nheel,0.06896661688567084
1822,field,0.06895775566767191
1823,noccup,0.06891405957612859
1824,normal,0.0689132998988526
1825,nshoulder,0.06869723301742865
1826,nvote,0.06868836724555384
1827,gun,0.06868836724555384
1828,freedom,0.06868836724555384
1829,nattack,0.06868836724555384
1830,polit,0.06868836724555384
1831,changemak,0.06868836724555384
1832,njudici,0.06868836724555384
1833,truli,0.06868836724555384
1834,shouldn,0.06868045411959112
1835,prevenc,0.06865304586508816
1836,nel,0.06865304586508816
1837,contra,0.06865304586508816
1838,nexpand,0.06865304586508816
1839,nunivers,0.06862578323380919
1840,interv,0.06861770869171584
1841,dmpa,0.06857549498440463
1842,unabl,0.06855526179674606
1843,prepared,0.06854669338140862
1844,nwash,0.06853213103140222
1845,uncomfort,0.06850738648028815
1846,nblack,0.06849846157402845
1847,formerli,0.06845611403131611
1848,nphone,0.06844130525172606
1849,mg,0.06843401900924334
1850,replac,0.06836117717865232
1851,ntoo,0.06832802999648135
1852,cal,0.06832802999648135
1853,nform,0.06832802999648135
1854,pact,0.06832802999648135
1855,nespanol,0.06832802999648135
1856,ncomprehens,0.06832802999648135
1857,medi,0.06832802999648135
1858,discreetli,0.06832802999648135
1859,nmap,0.06832802999648135
1860,nregion,0.06832802999648135
1861,steroid,0.06831299989364323
1862,toddler,0.06826490559295334
1863,espa,0.06825656303067866
1864,reproduct,0.06820192237184293
1865,perform,0.06819322459815384
1866,imag,0.06816367952890506
1867,nphilanthropi,0.06815222124319092
1868,microscop,0.06814771235748071
1869,overnight,0.06814370832689105
1870,stafffind,0.06810794236339761
1871,acceler,0.06810794236339761
1872,schoolseduc,0.06810794236339761
1873,carefind,0.06810794236339761
1874,tomorrow,0.06810794236339761
1875,compassion,0.06810794236339761
1876,clinicyour,0.06810794236339761
1877,trialsse,0.06810794236339761
1878,servicesexplor,0.06810794236339761
1879,ndouch,0.06803970140665153
1880,www,0.06796445111796993
1881,nwith,0.06795139715040839
1882,green,0.06790407156065915
1883,nbreast,0.06787907188004738
1884,amazon,0.06779814266378205
1885,shop,0.06779814266378205
1886,charit,0.06779814266378205
1887,ninclud,0.06777409223579219
1888,pubic,0.06770133252874812
1889,mzjz,0.06768743258736586
1890,nhomepag,0.06768743258736586
1891,norf,0.0676856738495334
1892,variola,0.0676856738495334
1893,laboratoriesplu,0.0676856738495334
1894,nexposur,0.0676856738495334
1895,diseasesplu,0.0676856738495334
1896,poxviru,0.0676856738495334
1897,biosafeti,0.0676856738495334
1898,naccident,0.0676856738495334
1899,nmonkeypox,0.0676856738495334
1900,densiti,0.06760480398318021
1901,nhoncod,0.06753375983166582
1902,nunwav,0.06751611768413497
1903,commonsens,0.06751611768413497
1904,robust,0.06751611768413497
1905,passion,0.06751611768413497
1906,oversea,0.06751611768413497
1907,nhyperthyroid,0.06747381381101018
1908,forefront,0.06746865232583031
1909,uab,0.06746865232583031
1910,accolad,0.06746865232583031
1911,emeritu,0.06746865232583031
1912,anp,0.06746865232583031
1913,jefferson,0.06746865232583031
1914,parran,0.06746865232583031
1915,rn,0.06746865232583031
1916,migrat,0.06746865232583031
1917,hunter,0.06746865232583031
1918,westov,0.06746865232583031
1919,grew,0.06746865232583031
1920,websiteour,0.06746865232583031
1921,premium,0.06746865232583031
1922,king,0.06746865232583031
1923,psoriasi,0.06740114407707104
1924,morbid,0.06735696022720078
1925,abl,0.067348905996741
1926,nhazard,0.06733030568011236
1927,threatenedfda,0.0672753028446114
1928,collabor,0.06727510894631396
1929,children,0.06725900388145929
1930,agglutinin,0.0672344120640335
1931,nsort,0.06722610853045925
1932,nfp,0.06722610853045925
1933,zz,0.06722610853045925
1934,partn,0.06722610853045925
1935,arec,0.06722610853045925
1936,ndiscoveri,0.06721451169427409
1937,ncircumcis,0.06719272682965231
1938,uncircumcis,0.06719272682965231
1939,bond,0.06719272682965231
1940,nnotic,0.06714506244071167
1941,shield,0.0670213486305542
1942,primat,0.06698585030848399
1943,insomnia,0.06697728495796448
1944,present,0.06694768105891223
1945,blog,0.06681041747007575
1946,ann,0.06667516031077438
1947,nhowev,0.06661133461626574
1948,wellstar,0.06655402442770082
1949,rdatlanta,0.06655402442770082
1950,prognosi,0.06650989943671344
1951,die,0.06650231311626577
1952,jelli,0.06647125904726507
1953,nonbreastfeed,0.06636167660541828
1954,ndoctor,0.06634563754688509
1955,nthyroid,0.06625006784521391
1956,bridg,0.06624617898437776
1957,npolycyst,0.0662323132642849
1958,nmenu,0.0662009549324124
1959,fluid,0.06618961282106488
1960,ci,0.0661515334344817
1961,comparison,0.06608395656064364
1962,nhiv,0.06605232426306276
1963,discomfort,0.06589675564239225
1964,obstruct,0.06572349801198264
1965,determin,0.06561363674923719
1966,nprovid,0.06560943877914145
1967,charg,0.06558798480380491
1968,prolong,0.06554913402642872
1969,travel,0.06553990177017674
1970,namong,0.06543945310587174
1971,thrombophilia,0.06531801566577275
1972,contraceptiveread,0.0652863843570463
1973,contraceptiveprogestin,0.0652863843570463
1974,expectdepo,0.0652863843570463
1975,contraceptivedepo,0.0652863843570463
1976,controldepo,0.0652863843570463
1977,comfort,0.06526828912640527
1978,killer,0.0651009014245059
1979,libido,0.0651009014245059
1980,databas,0.06496681461797409
1981,fraud,0.06492785574684848
1982,featur,0.06484113833171208
1983,medterm,0.06481550718865696
1984,cesarean,0.06480154819035505
1985,discuss,0.06477823051495964
1986,ndrg,0.06474064496511632
1987,nhon,0.06474064496511632
1988,micromedex,0.06474064496511632
1989,nautopsi,0.06471334604618814
1990,expand,0.06468761154708977
1991,nmenopaus,0.06468702781679722
1992,air,0.06463465038185845
1993,harder,0.06462591137015916
1994,nlive,0.06456860678695023
1995,countryexpandcollapsethi,0.0644604599421458
1996,chronicl,0.0644604599421458
1997,support,0.06445180782885361
1998,nwhich,0.06442344766573077
1999,nside,0.06433198701204401
2000,npopular,0.06425472174798823
2001,nrefer,0.06425269633540161
2002,arteri,0.06424995941382458
2003,allergi,0.06413135343963398
2004,nincreas,0.06405841494960268
2005,council,0.06403433240709555
2006,harri,0.06402663279227955
2007,nneed,0.06399090858660389
2008,speak,0.0636770545393476
2009,trend,0.06362619901544615
2010,med,0.063606157157198
2011,npossibl,0.06352078604250927
2012,nfollow,0.0634884380787281
2013,degre,0.06345850816087611
2014,leak,0.06344734076566898
2015,okay,0.0633838160964816
2016,nstrep,0.06337181699347973
2017,otiti,0.06337181699347973
2018,nqualiti,0.06335566205827226
2019,posit,0.06332917779087292
2020,nlarc,0.06310843540336251
2021,tail,0.06306642063130359
2022,nsolid,0.0630623810032651
2023,angioplasti,0.0628378999833204
2024,guarante,0.06271118232041417
2025,anemia,0.06262495037869319
2026,prevent,0.06261839784389389
2027,compress,0.06257325131959184
2028,word,0.06255040760117922
2029,hopkin,0.06253867862434366
2030,introduc,0.0625080431930834
2031,rash,0.062466209149086085
2032,david,0.06246264402354474
2033,nfooter,0.06239525870214166
2034,unintend,0.0623890343396437
2035,player,0.062306523817301285
2036,workforc,0.06229398695484081
2037,difficulti,0.06224054848503311
2038,smaller,0.06218661514067132
2039,npercutan,0.06214991085240247
2040,prenat,0.06214991085240247
2041,npm,0.06214991085240247
2042,pap,0.062136618309588776
2043,prescript,0.062136046592901874
2044,niv,0.06211181928559091
2045,nat,0.06210899249473573
2046,html,0.06206521878042854
2047,antigen,0.06198923194560483
2048,android,0.06194120515046077
2049,commit,0.06180077778018337
2050,whi,0.061617607427342666
2051,venta,0.06161437229993348
2052,planningtub,0.06160115713226591
2053,articlestub,0.06160115713226591
2054,controltub,0.06160115713226591
2055,nsore,0.061566328142599366
2056,xbfng,0.061548474502192
2057,xea,0.061548474502192
2058,ntagalog,0.061548474502192
2059,ayisyen,0.061548474502192
2060,xdb,0.061548474502192
2061,ndeutsch,0.061548474502192
2062,xed,0.061548474502192
2063,nitaliano,0.061548474502192
2064,nti,0.061548474502192
2065,npolski,0.061548474502192
2066,nkrey,0.061548474502192
2067,vi,0.061548474502192
2068,xac,0.061548474502192
2069,ai,0.061548474502192
2070,xec,0.061548474502192
2071,nfran,0.061548474502192
2072,nvision,0.061499549936680296
2073,goal,0.06147772921242514
2074,nput,0.061436636353595996
2075,surfac,0.06135781630391641
2076,fit,0.061330794389183194
2077,ntrain,0.061279123322030754
2078,rss,0.06126803506056646
2079,nmember,0.06119544902414953
2080,nconfirm,0.061110763780836734
2081,awkward,0.061110763780836734
2082,glad,0.061110763780836734
2083,ntrump,0.061110763780836734
2084,nensur,0.061110763780836734
2085,websitesexu,0.06109699336837303
2086,inlin,0.06109699336837303
2087,satisfi,0.06109699336837303
2088,mgen,0.06109699336837303
2089,addrrss,0.06109699336837303
2090,concret,0.06109699336837303
2091,wellb,0.06109699336837303
2092,ntricar,0.06109699336837303
2093,tactic,0.06109699336837303
2094,bookmark,0.06109699336837303
2095,nglma,0.06109699336837303
2096,abid,0.06109699336837303
2097,selr,0.06109699336837303
2098,outlin,0.06109699336837303
2099,nnavi,0.06109699336837303
2100,sidelin,0.06109699336837303
2101,nfortun,0.06109699336837303
2102,deploy,0.06109699336837303
2103,noffer,0.06109699336837303
2104,crucial,0.06109699336837303
2105,fortun,0.06109699336837303
2106,sgm,0.06109699336837303
2107,overflow,0.06109699336837303
2108,acar,0.06109699336837303
2109,consensu,0.06109699336837303
2110,nchildhood,0.06107598720318059
2111,nclick,0.061063033533055124
2112,fundrais,0.061055702711399776
2113,contest,0.06104872284072795
2114,iren,0.060936005512959836
2115,depress,0.06084556654621213
2116,tax,0.06073052704009892
2117,pediatr,0.06069316484618368
2118,nlibrari,0.060677045983444075
2119,higher,0.06065878192269902
2120,nlanguag,0.06060149153485852
2121,man,0.060599936947745126
2122,grow,0.06059366920112
2123,nfaculti,0.06054996442849501
2124,compet,0.06046324316679117
2125,nonprescript,0.060462223299429046
2126,exam,0.060393770182097094
2127,diagnosi,0.060333075302044716
2128,nhla,0.06032666337786211
2129,electron,0.060285659819275667
2130,weekli,0.060281376923032565
2131,ntesticular,0.0602206315244802
2132,report,0.060196398482908815
2133,nunusu,0.060187293526380754
2134,issu,0.060173406729416457
2135,skill,0.060156821878690224
2136,immunosuppress,0.060124106432813205
2137,younger,0.06006839293010787
2138,experiment,0.05999965503764939
2139,caviti,0.05999914719674303
2140,excel,0.05997666427585149
2141,correctli,0.05993456483173386
2142,mortal,0.05991009300538145
2143,voic,0.059882646337115174
2144,nrecommend,0.05981262433684633
2145,suggest,0.059766395979613994
2146,outpati,0.059687160310333
2147,wash,0.059666192859791266
2148,financi,0.05943280464483409
2149,simpl,0.05937815299330874
2150,pictur,0.05930104328802033
2151,opioid,0.05929539865208478
2152,novel,0.059283726474531145
2153,diaphragmbirth,0.05921617073532102
2154,rest,0.059168029968392453
2155,citat,0.05913635158788198
2156,bite,0.05913514434938635
2157,creat,0.059129009063250776
2158,damag,0.05910026539417454
2159,attempt,0.059023760066104845
2160,visitor,0.05899527558756452
2161,sickl,0.058767002389435795
2162,sensat,0.05870736095756571
2163,bad,0.05870146670963487
2164,nguid,0.05868453239446566
2165,pull,0.05867729433136076
2166,sepsi,0.0586612840628792
2167,celebr,0.05855141048727413
2168,advocaci,0.05854706615841325
2169,acid,0.058505933956443656
2170,ntrack,0.05848678619511831
2171,jlancast,0.05848289494745386
2172,cord,0.05847756009971669
2173,tingl,0.058445084911812495
2174,intervent,0.058444629965225404
2175,heartburn,0.05840754232511997
2176,violat,0.05838480326126618
2177,april,0.05837049363041008
2178,tool,0.058361347437350816
2179,expens,0.05834887200751998
2180,mononucleosi,0.05833133545988804
2181,deep,0.058281529188505314
2182,memori,0.05826991136985646
2183,signific,0.058155836075317255
2184,controltag,0.05809552625959478
2185,nmobil,0.05801940897005871
2186,transmit,0.05800574335116155
2187,hatcher,0.05800446916229836
2188,seri,0.05799623152609463
2189,paper,0.05798165267864188
2190,shortfal,0.05796699725320034
2191,ahead,0.057954546182932894
2192,growth,0.057874209811196425
2193,photograph,0.05784832588567195
2194,ncdt,0.05783805255347351
2195,convo,0.05782876725861273
2196,npsst,0.05782876725861273
2197,win,0.05781365857982847
2198,nd,0.057736648700218315
2199,deliveri,0.057675483860265706
2200,hundr,0.0576303692938805
2201,middl,0.0575909093987493
2202,ninfertil,0.057574925876167166
2203,privat,0.0575739931391805
2204,ncramp,0.05754280234618718
2205,lack,0.05747445141239567
2206,cdo,0.05747125216646696
2207,run,0.057468595015111444
2208,mother,0.05742103526552108
2209,naudio,0.05737811754878393
2210,selectedenglish,0.05737811754878393
2211,ncaption,0.05737811754878393
2212,lowest,0.057333484567957546
2213,overwhelm,0.05730335695239414
2214,spray,0.05728097532796486
2215,nnausea,0.057230142799045834
2216,nwa,0.057225080496899734
2217,grassroot,0.05718596545992342
2218,nhotlin,0.05718596545992342
2219,websiten,0.05718596545992342
2220,quilt,0.05718596545992342
2221,nextens,0.05718596545992342
2222,pal,0.05718596545992342
2223,nquilt,0.05718596545992342
2224,cbeen,0.05718596545992342
2225,station,0.05714359563829169
2226,overact,0.05709322707085476
2227,wall,0.057043603510420836
2228,popular,0.05696469687826236
2229,nfeder,0.05692525448947821
2230,inherit,0.05691881494112219
2231,nthese,0.05684334008006759
2232,unlik,0.056828358888730474
2233,nystagmu,0.056771506314637975
2234,navoid,0.056771506314637975
2235,spin,0.056771506314637975
2236,vertigo,0.056771506314637975
2237,strength,0.056701522945444824
2238,relax,0.056658037695229924
2239,far,0.05659749834348129
2240,foam,0.05656931748872093
2241,regard,0.056511398264247344
2242,pa,0.05643732727231342
2243,nstore,0.0564318702618174
2244,alan,0.056394835087157785
2245,powder,0.05633340695693769
2246,idiopath,0.05632287614803871
2247,unfair,0.05629199116016144
2248,em,0.05626122435197158
2249,nwalk,0.056182295351066024
2250,workplac,0.05616775216491765
2251,nrosacea,0.05609910002653224
2252,shinglescommon,0.05609910002653224
2253,mistak,0.05608163183712397
2254,nopioid,0.056071425251358546
2255,nholist,0.056071425251358546
2256,immobl,0.056035636160648404
2257,ultrasound,0.056030656994874514
2258,nfeb,0.05602911632820724
2259,nstillwat,0.05597176247653768
2260,nprofession,0.05591457830003087
2261,lupu,0.05589623385263166
2262,ndepress,0.05587173396342457
2263,format,0.055838267341772135
2264,nvolunt,0.055777977144844386
2265,nfood,0.05574231007907041
2266,nv,0.055733453698612746
2267,nconfer,0.05569907181476229
2268,portion,0.05569571073962186
2269,welcom,0.05564719087256165
2270,ncontribut,0.05555412101369015
2271,marietta,0.05546168702308403
2272,dekalb,0.05546168702308403
2273,especi,0.05544225093914837
2274,insulin,0.055384746700077224
2275,height,0.0553713043794369
2276,anti,0.055365012719442226
2277,paul,0.05535508918358711
2278,stage,0.05531910870346236
2279,correct,0.05530076276000932
2280,tired,0.055299883043273275
2281,deal,0.05529240433902675
2282,short,0.05526265289180866
2283,brand,0.05523053363177901
2284,outreachplu,0.05522808577490771
2285,nattach,0.05522808577490771
2286,reaction,0.05518399554672233
2287,pulmonari,0.05518332615105526
2288,societi,0.05518292296063765
2289,implement,0.05516157362116502
2290,step,0.05509660248544892
2291,sent,0.05506259527112223
2292,footer,0.05503765700024796
2293,nlegal,0.05503765700024796
2294,termsani,0.05503765700024796
2295,nmyhealthfind,0.055029728650743785
2296,nnutrient,0.055029728650743785
2297,tendon,0.05499800035538967
2298,spondyl,0.05497143860491833
2299,nacut,0.05491898074605909
2300,gi,0.05471679175330236
2301,recreat,0.05471679175330236
2302,johnson,0.05465530149497341
2303,acip,0.054652751274674984
2304,oct,0.054629107745435154
2305,nendometri,0.05458170783718128
2306,tenosynovitisend,0.054556372052237165
2307,seniorsosteoporosisosteoporosi,0.054556372052237165
2308,osteoporosisread,0.054556372052237165
2309,dischargehyperthyroidismkeloidsd,0.054556372052237165
2310,breakabl,0.054556372052237165
2311,healthbacteri,0.054556372052237165
2312,defin,0.054505028107161214
2313,ngive,0.054480012111776034
2314,nmaintain,0.05445325096442346
2315,schwartz,0.05444108742617988
2316,nmec,0.05437142389198793
2317,wheel,0.05437142389198793
2318,thing,0.05435299130944593
2319,pack,0.05434437788767204
2320,perfect,0.054341951610627034
2321,singl,0.05432665588403957
2322,trauma,0.054294262563894344
2323,reprod,0.05423084960863911
2324,saw,0.05415319416138922
2325,nhair,0.054054780818562055
2326,ntravel,0.05402070482732712
2327,announc,0.05396049491016737
2328,thicker,0.05395297777232877
2329,pineal,0.053917883834371884
2330,bottl,0.053917883834371884
2331,season,0.053917883834371884
2332,dietari,0.053917883834371884
2333,enew,0.05386424454408988
2334,bsc,0.05386424454408988
2335,nregulatori,0.05386424454408988
2336,divisionsfaculti,0.0538070100202842
2337,nlaboratoriescent,0.0538070100202842
2338,npediatr,0.053758643212352755
2339,geospati,0.053717049951788165
2340,improvementsexpandcollapsethi,0.053717049951788165
2341,philli,0.053717049951788165
2342,nccdphp,0.053717049951788165
2343,osteoarthr,0.05371095311573839
2344,phase,0.053630103575940176
2345,effus,0.05358782597827478
2346,pad,0.0535330606304065
2347,pillsa,0.05350926920823368
2348,controlprogestin,0.05350926920823368
2349,pillsread,0.05350926920823368
2350,jame,0.05350499735754078
2351,riski,0.0534334331189791
2352,bedroom,0.05340351977292912
2353,toolbox,0.05340351977292912
2354,tweet,0.05340351977292912
2355,hear,0.05339774766465104
2356,mutual,0.0533409572231156
2357,noncancer,0.053339850437496464
2358,adob,0.05324405854984549
2359,therapist,0.05311823054629644
2360,nenter,0.053088009653970446
2361,human,0.0530779448863483
2362,erect,0.05307728072161517
2363,obstet,0.05303362945351947
2364,acut,0.05303115746263858
2365,checkup,0.05300914496084992
2366,ntell,0.052995078124950024
2367,observ,0.052962776208259114
2368,intent,0.052934425913774154
2369,kept,0.0529295139731496
2370,partli,0.05287169784070184
2371,genom,0.05283844087946318
2372,belong,0.052836839435293714
2373,confid,0.0528343216761569
2374,lyme,0.05280984749456646
2375,ncopd,0.05280984749456646
2376,ncefuroxim,0.05280984749456646
2377,nlyme,0.05280984749456646
2378,repres,0.05276783863386982
2379,endeavor,0.052697049745415586
2380,nwhole,0.052697049745415586
2381,attend,0.052697049745415586
2382,noverviewmak,0.052697049745415586
2383,altruist,0.052697049745415586
2384,donationconvoc,0.052697049745415586
2385,donationiniti,0.052697049745415586
2386,biocrem,0.052697049745415586
2387,oversight,0.052697049745415586
2388,vault,0.052697049745415586
2389,burial,0.052697049745415586
2390,processbenefitsbiocremationcostsdeni,0.052697049745415586
2391,inter,0.052697049745415586
2392,noncombust,0.052697049745415586
2393,cemeteri,0.052697049745415586
2394,limb,0.05267704132678801
2395,index,0.052599291009018584
2396,nage,0.052559583997195895
2397,nstage,0.05255644970635809
2398,pregnancyweek,0.05255644970635809
2399,precaut,0.052473912746655346
2400,pneumonia,0.05246346944262962
2401,bulli,0.05241359448400049
2402,meaning,0.05241359448400049
2403,joy,0.05241359448400049
2404,tran,0.05241359448400049
2405,nparentguid,0.05241359448400049
2406,ultim,0.05241359448400049
2407,fullest,0.05238871617644881
2408,distribut,0.05231313620992421
2409,nshare,0.05227532446845359
2410,associ,0.052265589139880886
2411,newli,0.05220530693625798
2412,njame,0.05215981251773585
2413,silicon,0.052107713013949584
2414,shock,0.052107713013949584
2415,highest,0.052103562878040084
2416,quantiti,0.05210135132030562
2417,nheight,0.05209025231142112
2418,npost,0.05206789487437983
2419,expos,0.05202639146812344
2420,infecti,0.05200101120597773
2421,nutritionget,0.051990242701669256
2422,appointmentmonitor,0.051990242701669256
2423,vesselshealth,0.051990242701669256
2424,billsnutri,0.051990242701669256
2425,ordershigh,0.051990242701669256
2426,homocystein,0.051990242701669256
2427,coversartifici,0.051990242701669256
2428,levelunderstand,0.051990242701669256
2429,michel,0.051958008075844685
2430,ncomplet,0.0519396449102257
2431,antithyroid,0.05190293370077706
2432,radioact,0.051805529638888695
2433,inner,0.0517997755859006
2434,tradit,0.05168050474335062
2435,nalreadi,0.05158347761671966
2436,nbronchiti,0.05157859977814737
2437,dissemin,0.051509742841193605
2438,provinc,0.05150302172485111
2439,responsabilidad,0.05148978439881612
2440,xadtica,0.05148978439881612
2441,ninformaci,0.05148978439881612
2442,nico,0.05148978439881612
2443,nacerca,0.05148978439881612
2444,npol,0.05148978439881612
2445,enablejsapi,0.05148978439881612
2446,vida,0.05148978439881612
2447,est,0.05148978439881612
2448,mo,0.05148978439881612
2449,archivo,0.05148978439881612
2450,ndescargo,0.05148978439881612
2451,prueba,0.05148978439881612
2452,sanitari,0.05139910544633215
2453,atherosclerosi,0.05139562628156612
2454,nknow,0.051382987701547374
2455,thigh,0.0513574052601784
2456,nadd,0.05128670541118633
2457,epidemiolog,0.051281704001308166
2458,deduct,0.051259144932050804
2459,situat,0.051214086445021526
2460,nhere,0.05109642075586623
2461,gap,0.05106173233183949
2462,coli,0.05104426970159371
2463,wake,0.05094690726802049
2464,nfeel,0.05094690726802049
2465,media,0.050933398517332196
2466,meter,0.0509035860896075
2467,arrow,0.05090001950071333
2468,sorri,0.05090001950071333
2469,nsend,0.05090001950071333
2470,agenda,0.050863745983369874
2471,abil,0.05084945697426024
2472,goodshop,0.05084860699783654
2473,smile,0.05084860699783654
2474,clifton,0.0508306487838558
2475,tripl,0.05081013007155956
2476,main,0.05078008297987905
2477,teresa,0.05077161165881006
2478,cwhile,0.05075052446670291
2479,npreviou,0.05074065703070652
2480,avemodesto,0.05071475601008508
2481,briggsmor,0.05071475601008508
2482,arthritisrheumatoid,0.05063419328556912
2483,addison,0.05063419328556912
2484,execut,0.05062013452715225
2485,assign,0.05052461423743221
2486,finger,0.050468326588746275
2487,wonder,0.05045173966278191
2488,otherwis,0.05038709503295704
2489,seal,0.050328033712492226
2490,rr,0.05030656031226887
2491,benign,0.05030323001527803
2492,june,0.05028267810000309
2493,directli,0.05022876467436394
2494,design,0.05022751812954715
2495,bandag,0.05022002309516452
2496,nsudden,0.050216350225130255
2497,typesplu,0.05021182995888018
2498,access,0.05020626439238834
2499,biliari,0.05013140320895805
2500,npregnant,0.05010831873604494
2501,inspir,0.05005635344015398
2502,claim,0.05004567771722473
2503,endometrium,0.04998056974403238
2504,marin,0.04994007496314433
2505,npostdoctor,0.04993801461989735
2506,appendix,0.049910269771333136
2507,melt,0.04988044592405408
2508,turbocharg,0.04988044592405408
2509,awaylepitox,0.04988044592405408
2510,dailybeverli,0.04988044592405408
2511,liverl,0.04988044592405408
2512,dailydark,0.04988044592405408
2513,strang,0.04988044592405408
2514,longth,0.04988044592405408
2515,nelsewher,0.04988044592405408
2516,ein,0.04986015100312461
2517,afford,0.049754540775289215
2518,honor,0.049753093205325644
2519,npaget,0.04971992868192198
2520,nperiod,0.04971992868192198
2521,npancreat,0.04971992868192198
2522,hemapheresi,0.04971992868192198
2523,dental,0.04971992868192198
2524,qualifi,0.0497004993304769
2525,preeclampsia,0.04969654871802713
2526,heal,0.04967879270083178
2527,shave,0.049651814548809674
2528,smell,0.04964818973894712
2529,style,0.04964677214502078
2530,temperatur,0.0496439870629177
2531,nanoth,0.04959673053229631
2532,splint,0.049503582974771296
2533,preterm,0.049441332380697256
2534,medicinenet,0.04940734819586287
2535,nexercis,0.04935971065110272
2536,nnote,0.0493594918545241
2537,automat,0.04932516030067329
2538,nfrom,0.04930889694159428
2539,portland,0.04922643663940728
2540,gallbladd,0.04922551757633388
2541,dec,0.049154540054878106
2542,languag,0.04914504802687929
2543,avesanta,0.04910598215832963
2544,joseph,0.04902370794578168
2545,soap,0.04900705489638067
2546,usual,0.048867388160626885
2547,nprocess,0.04884456216911982
2548,fulli,0.048834772621538604
2549,nvital,0.04881732814821782
2550,persist,0.048800980749450974
2551,providersplu,0.04879391997783323
2552,nunintend,0.04879391997783323
2553,thereaft,0.04873093753168104
2554,nx,0.04871500910901852
2555,reduct,0.04870298682282569
2556,pharmaci,0.04870259233040938
2557,enabl,0.048681323568070936
2558,ngift,0.048675173223533263
2559,ankylos,0.04862279790803976
2560,properli,0.04862107488572938
2561,larger,0.048610605902273805
2562,nsafeti,0.048606345130083
2563,nprescript,0.04858625227072252
2564,tabl,0.0485713415410962
2565,foul,0.048531400186260114
2566,sciencesmayo,0.04852014463107986
2567,portalaskmayoexpertvideo,0.04852014463107986
2568,staffmed,0.04852014463107986
2569,researchoverviewexplor,0.04852014463107986
2570,cliniccontact,0.04852014463107986
2571,clinicoverviewg,0.04852014463107986
2572,collaborationssport,0.04852014463107986
